Iteration,Temperature,CurrentCost ftv170
5057,8.2531e-01,2957
5058,8.2449e-01,2957
5059,8.2366e-01,2957
5060,8.2284e-01,2957
5061,8.2201e-01,2957
5062,8.2119e-01,2957
5063,8.2037e-01,2957
5064,8.1955e-01,2957
5065,8.1873e-01,2957
5066,8.1791e-01,2957
5067,8.1709e-01,2957
5068,8.1628e-01,2957
5069,8.1546e-01,2957
5070,8.1465e-01,2957
5071,8.1383e-01,2957
5072,8.1302e-01,2957
5073,8.1220e-01,2957
5074,8.1139e-01,2957
5075,8.1058e-01,2957
5076,8.0977e-01,2957
5077,8.0896e-01,2957
5078,8.0815e-01,2957
5079,8.0734e-01,2957
5080,8.0654e-01,2957
5081,8.0573e-01,2957
5082,8.0492e-01,2957
5083,8.0412e-01,2957
5084,8.0331e-01,2957
5085,8.0251e-01,2957
5086,8.0171e-01,2957
5087,8.0091e-01,2957
5088,8.0011e-01,2957
5089,7.9931e-01,2957
5090,7.9851e-01,2957
5091,7.9771e-01,2957
5092,7.9691e-01,2957
5093,7.9611e-01,2957
5094,7.9532e-01,2957
5095,7.9452e-01,2957
5096,7.9373e-01,2957
5097,7.9293e-01,2957
5098,7.9214e-01,2957
5099,7.9135e-01,2957
5100,7.9056e-01,2957
5101,7.8977e-01,2957
5102,7.8898e-01,2957
5103,7.8819e-01,2957
5104,7.8740e-01,2957
5105,7.8661e-01,2957
5106,7.8583e-01,2957
5107,7.8504e-01,2957
5108,7.8425e-01,2957
5109,7.8347e-01,2957
5110,7.8269e-01,2957
5111,7.8190e-01,2957
5112,7.8112e-01,2957
5113,7.8034e-01,2957
5114,7.7956e-01,2957
5115,7.7878e-01,2957
5116,7.7800e-01,2957
5117,7.7722e-01,2957
5118,7.7645e-01,2957
5119,7.7567e-01,2957
5120,7.7490e-01,2957
5121,7.7412e-01,2957
5122,7.7335e-01,2957
5123,7.7257e-01,2957
5124,7.7180e-01,2957
5125,7.7103e-01,2957
5126,7.7026e-01,2957
5127,7.6949e-01,2957
5128,7.6872e-01,2957
5129,7.6795e-01,2957
5130,7.6718e-01,2957
5131,7.6641e-01,2957
5132,7.6565e-01,2957
5133,7.6488e-01,2957
5134,7.6412e-01,2957
5135,7.6335e-01,2957
5136,7.6259e-01,2957
5137,7.6183e-01,2957
5138,7.6107e-01,2957
5139,7.6030e-01,2957
5140,7.5954e-01,2957
5141,7.5878e-01,2957
5142,7.5803e-01,2957
5143,7.5727e-01,2957
5144,7.5651e-01,2957
5145,7.5575e-01,2957
5146,7.5500e-01,2957
5147,7.5424e-01,2957
5148,7.5349e-01,2957
5149,7.5274e-01,2957
5150,7.5198e-01,2957
5151,7.5123e-01,2957
5152,7.5048e-01,2957
5153,7.4973e-01,2957
5154,7.4898e-01,2957
5155,7.4823e-01,2957
5156,7.4748e-01,2957
5157,7.4673e-01,2957
5158,7.4599e-01,2957
5159,7.4524e-01,2957
5160,7.4450e-01,2957
5161,7.4375e-01,2957
5162,7.4301e-01,2957
5163,7.4227e-01,2957
5164,7.4152e-01,2957
5165,7.4078e-01,2957
5166,7.4004e-01,2957
5167,7.3930e-01,2957
5168,7.3856e-01,2957
5169,7.3782e-01,2957
5170,7.3708e-01,2957
5171,7.3635e-01,2957
5172,7.3561e-01,2957
5173,7.3488e-01,2957
5174,7.3414e-01,2957
5175,7.3341e-01,2957
5176,7.3267e-01,2957
5177,7.3194e-01,2957
5178,7.3121e-01,2957
5179,7.3048e-01,2957
5180,7.2975e-01,2957
5181,7.2902e-01,2957
5182,7.2829e-01,2957
5183,7.2756e-01,2957
5184,7.2683e-01,2957
5185,7.2611e-01,2957
5186,7.2538e-01,2957
5187,7.2465e-01,2957
5188,7.2393e-01,2957
5189,7.2321e-01,2957
5190,7.2248e-01,2957
5191,7.2176e-01,2957
5192,7.2104e-01,2957
5193,7.2032e-01,2957
5194,7.1960e-01,2957
5195,7.1888e-01,2957
5196,7.1816e-01,2957
5197,7.1744e-01,2957
5198,7.1672e-01,2957
5199,7.1601e-01,2957
5200,7.1529e-01,2957
5201,7.1457e-01,2957
5202,7.1386e-01,2957
5203,7.1315e-01,2957
5204,7.1243e-01,2957
5205,7.1172e-01,2957
5206,7.1101e-01,2957
5207,7.1030e-01,2957
5208,7.0959e-01,2957
5209,7.0888e-01,2957
5210,7.0817e-01,2957
5211,7.0746e-01,2957
5212,7.0675e-01,2957
5213,7.0605e-01,2957
5214,7.0534e-01,2957
5215,7.0464e-01,2957
5216,7.0393e-01,2957
5217,7.0323e-01,2957
5218,7.0252e-01,2957
5219,7.0182e-01,2957
5220,7.0112e-01,2957
5221,7.0042e-01,2957
5222,6.9972e-01,2957
5223,6.9902e-01,2957
5224,6.9832e-01,2957
5225,6.9762e-01,2957
5226,6.9692e-01,2957
5227,6.9623e-01,2957
5228,6.9553e-01,2957
5229,6.9483e-01,2957
5230,6.9414e-01,2957
5231,6.9345e-01,2957
5232,6.9275e-01,2957
5233,6.9206e-01,2957
5234,6.9137e-01,2957
5235,6.9068e-01,2957
5236,6.8999e-01,2957
5237,6.8930e-01,2957
5238,6.8861e-01,2957
5239,6.8792e-01,2957
5240,6.8723e-01,2957
5241,6.8654e-01,2957
5242,6.8586e-01,2957
5243,6.8517e-01,2957
5244,6.8448e-01,2957
5245,6.8380e-01,2957
5246,6.8312e-01,2957
5247,6.8243e-01,2957
5248,6.8175e-01,2957
5249,6.8107e-01,2957
5250,6.8039e-01,2957
5251,6.7971e-01,2957
5252,6.7903e-01,2957
5253,6.7835e-01,2957
5254,6.7767e-01,2960
5255,6.7699e-01,2960
5256,6.7632e-01,2960
5257,6.7564e-01,2957
5258,6.7496e-01,2957
5259,6.7429e-01,2957
5260,6.7361e-01,2957
5261,6.7294e-01,2957
5262,6.7227e-01,2957
5263,6.7160e-01,2957
5264,6.7092e-01,2957
5265,6.7025e-01,2957
5266,6.6958e-01,2957
5267,6.6891e-01,2957
5268,6.6824e-01,2957
5269,6.6758e-01,2957
5270,6.6691e-01,2957
5271,6.6624e-01,2957
5272,6.6558e-01,2957
5273,6.6491e-01,2957
5274,6.6424e-01,2957
5275,6.6358e-01,2957
5276,6.6292e-01,2957
5277,6.6225e-01,2957
5278,6.6159e-01,2957
5279,6.6093e-01,2957
5280,6.6027e-01,2957
5281,6.5961e-01,2957
5282,6.5895e-01,2957
5283,6.5829e-01,2957
5284,6.5763e-01,2957
5285,6.5697e-01,2957
5286,6.5632e-01,2957
5287,6.5566e-01,2957
5288,6.5501e-01,2957
5289,6.5435e-01,2957
5290,6.5370e-01,2957
5291,6.5304e-01,2957
5292,6.5239e-01,2957
5293,6.5174e-01,2957
5294,6.5109e-01,2957
5295,6.5043e-01,2957
5296,6.4978e-01,2957
5297,6.4913e-01,2957
5298,6.4849e-01,2957
5299,6.4784e-01,2957
5300,6.4719e-01,2957
5301,6.4654e-01,2957
5302,6.4590e-01,2957
5303,6.4525e-01,2957
5304,6.4460e-01,2957
5305,6.4396e-01,2957
5306,6.4332e-01,2957
5307,6.4267e-01,2957
5308,6.4203e-01,2957
5309,6.4139e-01,2957
5310,6.4075e-01,2957
5311,6.4011e-01,2957
5312,6.3947e-01,2957
5313,6.3883e-01,2957
5314,6.3819e-01,2957
5315,6.3755e-01,2957
5316,6.3691e-01,2957
5317,6.3627e-01,2957
5318,6.3564e-01,2957
5319,6.3500e-01,2957
5320,6.3437e-01,2957
5321,6.3373e-01,2957
5322,6.3310e-01,2957
5323,6.3247e-01,2957
5324,6.3183e-01,2957
5325,6.3120e-01,2957
5326,6.3057e-01,2957
5327,6.2994e-01,2957
5328,6.2931e-01,2957
5329,6.2868e-01,2957
5330,6.2805e-01,2957
5331,6.2742e-01,2957
5332,6.2680e-01,2957
5333,6.2617e-01,2957
5334,6.2554e-01,2957
5335,6.2492e-01,2957
5336,6.2429e-01,2957
5337,6.2367e-01,2957
5338,6.2305e-01,2957
5339,6.2242e-01,2957
5340,6.2180e-01,2957
5341,6.2118e-01,2957
5342,6.2056e-01,2957
5343,6.1994e-01,2957
5344,6.1932e-01,2957
5345,6.1870e-01,2957
5346,6.1808e-01,2957
5347,6.1746e-01,2957
5348,6.1684e-01,2957
5349,6.1623e-01,2957
5350,6.1561e-01,2957
5351,6.1499e-01,2957
5352,6.1438e-01,2957
5353,6.1376e-01,2957
5354,6.1315e-01,2957
5355,6.1254e-01,2957
5356,6.1193e-01,2957
5357,6.1131e-01,2957
5358,6.1070e-01,2957
5359,6.1009e-01,2957
5360,6.0948e-01,2957
5361,6.0887e-01,2957
5362,6.0826e-01,2957
5363,6.0765e-01,2957
5364,6.0705e-01,2957
5365,6.0644e-01,2957
5366,6.0583e-01,2957
5367,6.0523e-01,2957
5368,6.0462e-01,2957
5369,6.0402e-01,2957
5370,6.0341e-01,2957
5371,6.0281e-01,2957
5372,6.0221e-01,2957
5373,6.0161e-01,2957
5374,6.0100e-01,2957
5375,6.0040e-01,2957
5376,5.9980e-01,2957
5377,5.9920e-01,2957
5378,5.9860e-01,2957
5379,5.9800e-01,2957
5380,5.9741e-01,2957
5381,5.9681e-01,2957
5382,5.9621e-01,2957
5383,5.9562e-01,2957
5384,5.9502e-01,2957
5385,5.9443e-01,2957
5386,5.9383e-01,2957
5387,5.9324e-01,2957
5388,5.9264e-01,2957
5389,5.9205e-01,2957
5390,5.9146e-01,2957
5391,5.9087e-01,2957
5392,5.9028e-01,2957
5393,5.8969e-01,2957
5394,5.8910e-01,2957
5395,5.8851e-01,2957
5396,5.8792e-01,2957
5397,5.8733e-01,2957
5398,5.8674e-01,2957
5399,5.8616e-01,2957
5400,5.8557e-01,2957
5401,5.8499e-01,2957
5402,5.8440e-01,2957
5403,5.8382e-01,2957
5404,5.8323e-01,2957
5405,5.8265e-01,2957
5406,5.8207e-01,2957
5407,5.8148e-01,2957
5408,5.8090e-01,2957
5409,5.8032e-01,2957
5410,5.7974e-01,2957
5411,5.7916e-01,2957
5412,5.7858e-01,2957
5413,5.7800e-01,2957
5414,5.7743e-01,2957
5415,5.7685e-01,2957
5416,5.7627e-01,2957
5417,5.7570e-01,2957
5418,5.7512e-01,2957
5419,5.7454e-01,2957
5420,5.7397e-01,2957
5421,5.7340e-01,2957
5422,5.7282e-01,2957
5423,5.7225e-01,2957
5424,5.7168e-01,2957
5425,5.7111e-01,2957
5426,5.7054e-01,2957
5427,5.6996e-01,2957
5428,5.6939e-01,2957
5429,5.6883e-01,2957
5430,5.6826e-01,2957
5431,5.6769e-01,2957
5432,5.6712e-01,2957
5433,5.6655e-01,2957
5434,5.6599e-01,2957
5435,5.6542e-01,2957
5436,5.6486e-01,2957
5437,5.6429e-01,2957
5438,5.6373e-01,2957
5439,5.6316e-01,2957
5440,5.6260e-01,2957
5441,5.6204e-01,2957
5442,5.6147e-01,2957
5443,5.6091e-01,2957
5444,5.6035e-01,2957
5445,5.5979e-01,2957
5446,5.5923e-01,2957
5447,5.5867e-01,2957
5448,5.5811e-01,2957
5449,5.5756e-01,2957
5450,5.5700e-01,2957
5451,5.5644e-01,2957
5452,5.5589e-01,2957
5453,5.5533e-01,2957
5454,5.5477e-01,2957
5455,5.5422e-01,2957
5456,5.5367e-01,2957
5457,5.5311e-01,2957
5458,5.5256e-01,2957
5459,5.5201e-01,2957
5460,5.5145e-01,2957
5461,5.5090e-01,2957
5462,5.5035e-01,2957
5463,5.4980e-01,2957
5464,5.4925e-01,2957
5465,5.4870e-01,2957
5466,5.4815e-01,2957
5467,5.4761e-01,2957
5468,5.4706e-01,2957
5469,5.4651e-01,2957
5470,5.4596e-01,2957
5471,5.4542e-01,2957
5472,5.4487e-01,2957
5473,5.4433e-01,2957
5474,5.4378e-01,2957
5475,5.4324e-01,2957
5476,5.4270e-01,2957
5477,5.4215e-01,2957
5478,5.4161e-01,2957
5479,5.4107e-01,2957
5480,5.4053e-01,2957
5481,5.3999e-01,2957
5482,5.3945e-01,2957
5483,5.3891e-01,2957
5484,5.3837e-01,2957
5485,5.3783e-01,2957
5486,5.3729e-01,2957
5487,5.3676e-01,2957
5488,5.3622e-01,2957
5489,5.3568e-01,2957
5490,5.3515e-01,2957
5491,5.3461e-01,2957
5492,5.3408e-01,2957
5493,5.3354e-01,2957
5494,5.3301e-01,2957
5495,5.3248e-01,2957
5496,5.3194e-01,2957
5497,5.3141e-01,2957
5498,5.3088e-01,2957
5499,5.3035e-01,2957
5500,5.2982e-01,2957
5501,5.2929e-01,2957
5502,5.2876e-01,2957
5503,5.2823e-01,2957
5504,5.2770e-01,2957
5505,5.2718e-01,2957
5506,5.2665e-01,2957
5507,5.2612e-01,2957
5508,5.2560e-01,2957
5509,5.2507e-01,2957
5510,5.2455e-01,2957
5511,5.2402e-01,2957
5512,5.2350e-01,2957
5513,5.2297e-01,2957
5514,5.2245e-01,2957
5515,5.2193e-01,2957
5516,5.2141e-01,2957
5517,5.2089e-01,2957
5518,5.2036e-01,2957
5519,5.1984e-01,2957
5520,5.1932e-01,2957
5521,5.1880e-01,2957
5522,5.1829e-01,2957
5523,5.1777e-01,2957
5524,5.1725e-01,2957
5525,5.1673e-01,2957
5526,5.1622e-01,2957
5527,5.1570e-01,2957
5528,5.1518e-01,2957
5529,5.1467e-01,2957
5530,5.1415e-01,2957
5531,5.1364e-01,2957
5532,5.1313e-01,2957
5533,5.1261e-01,2957
5534,5.1210e-01,2957
5535,5.1159e-01,2957
5536,5.1108e-01,2957
5537,5.1057e-01,2957
5538,5.1006e-01,2957
5539,5.0955e-01,2957
5540,5.0904e-01,2957
5541,5.0853e-01,2957
5542,5.0802e-01,2957
5543,5.0751e-01,2957
5544,5.0700e-01,2957
5545,5.0650e-01,2957
5546,5.0599e-01,2957
5547,5.0548e-01,2957
5548,5.0498e-01,2957
5549,5.0447e-01,2957
5550,5.0397e-01,2957
5551,5.0346e-01,2957
5552,5.0296e-01,2957
5553,5.0246e-01,2957
5554,5.0196e-01,2957
5555,5.0145e-01,2957
5556,5.0095e-01,2957
5557,5.0045e-01,2957
5558,4.9995e-01,2957
5559,4.9945e-01,2957
5560,4.9895e-01,2957
5561,4.9845e-01,2957
5562,4.9795e-01,2957
5563,4.9746e-01,2957
5564,4.9696e-01,2957
5565,4.9646e-01,2957
5566,4.9596e-01,2957
5567,4.9547e-01,2957
5568,4.9497e-01,2957
5569,4.9448e-01,2957
5570,4.9398e-01,2957
5571,4.9349e-01,2957
5572,4.9300e-01,2957
5573,4.9250e-01,2957
5574,4.9201e-01,2957
5575,4.9152e-01,2957
5576,4.9103e-01,2957
5577,4.9054e-01,2957
5578,4.9005e-01,2957
5579,4.8956e-01,2957
5580,4.8907e-01,2957
5581,4.8858e-01,2957
5582,4.8809e-01,2957
5583,4.8760e-01,2957
5584,4.8711e-01,2957
5585,4.8663e-01,2957
5586,4.8614e-01,2957
5587,4.8565e-01,2957
5588,4.8517e-01,2957
5589,4.8468e-01,2957
5590,4.8420e-01,2957
5591,4.8371e-01,2957
5592,4.8323e-01,2957
5593,4.8275e-01,2957
5594,4.8226e-01,2957
5595,4.8178e-01,2957
5596,4.8130e-01,2957
5597,4.8082e-01,2957
5598,4.8034e-01,2957
5599,4.7986e-01,2957
5600,4.7938e-01,2957
5601,4.7890e-01,2957
5602,4.7842e-01,2957
5603,4.7794e-01,2957
5604,4.7746e-01,2957
5605,4.7699e-01,2957
5606,4.7651e-01,2957
5607,4.7603e-01,2957
5608,4.7556e-01,2957
5609,4.7508e-01,2957
5610,4.7460e-01,2957
5611,4.7413e-01,2957
5612,4.7366e-01,2957
5613,4.7318e-01,2957
5614,4.7271e-01,2957
5615,4.7224e-01,2957
5616,4.7176e-01,2957
5617,4.7129e-01,2957
5618,4.7082e-01,2957
5619,4.7035e-01,2957
5620,4.6988e-01,2957
5621,4.6941e-01,2957
5622,4.6894e-01,2957
5623,4.6847e-01,2957
5624,4.6800e-01,2957
5625,4.6754e-01,2957
5626,4.6707e-01,2957
5627,4.6660e-01,2957
5628,4.6613e-01,2957
5629,4.6567e-01,2957
5630,4.6520e-01,2957
5631,4.6474e-01,2957
5632,4.6427e-01,2957
5633,4.6381e-01,2957
5634,4.6334e-01,2957
5635,4.6288e-01,2957
5636,4.6242e-01,2957
5637,4.6196e-01,2957
5638,4.6149e-01,2957
5639,4.6103e-01,2957
5640,4.6057e-01,2957
5641,4.6011e-01,2957
5642,4.5965e-01,2957
5643,4.5919e-01,2957
5644,4.5873e-01,2957
5645,4.5827e-01,2957
5646,4.5781e-01,2957
5647,4.5736e-01,2957
5648,4.5690e-01,2957
5649,4.5644e-01,2957
5650,4.5599e-01,2957
5651,4.5553e-01,2957
5652,4.5507e-01,2957
5653,4.5462e-01,2957
5654,4.5417e-01,2957
5655,4.5371e-01,2957
5656,4.5326e-01,2957
5657,4.5280e-01,2957
5658,4.5235e-01,2957
5659,4.5190e-01,2957
5660,4.5145e-01,2957
5661,4.5100e-01,2957
5662,4.5054e-01,2957
5663,4.5009e-01,2957
5664,4.4964e-01,2957
5665,4.4919e-01,2957
5666,4.4875e-01,2957
5667,4.4830e-01,2957
5668,4.4785e-01,2957
5669,4.4740e-01,2957
5670,4.4695e-01,2957
5671,4.4651e-01,2957
5672,4.4606e-01,2957
5673,4.4561e-01,2957
5674,4.4517e-01,2957
5675,4.4472e-01,2957
5676,4.4428e-01,2957
5677,4.4383e-01,2957
5678,4.4339e-01,2957
5679,4.4295e-01,2957
5680,4.4250e-01,2957
5681,4.4206e-01,2957
5682,4.4162e-01,2957
5683,4.4118e-01,2957
5684,4.4074e-01,2957
5685,4.4030e-01,2957
5686,4.3985e-01,2957
5687,4.3942e-01,2957
5688,4.3898e-01,2957
5689,4.3854e-01,2957
5690,4.3810e-01,2957
5691,4.3766e-01,2957
5692,4.3722e-01,2957
5693,4.3679e-01,2957
5694,4.3635e-01,2957
5695,4.3591e-01,2957
5696,4.3548e-01,2957
5697,4.3504e-01,2957
5698,4.3461e-01,2957
5699,4.3417e-01,2957
5700,4.3374e-01,2957
5701,4.3330e-01,2957
5702,4.3287e-01,2957
5703,4.3244e-01,2957
5704,4.3200e-01,2957
5705,4.3157e-01,2957
5706,4.3114e-01,2957
5707,4.3071e-01,2957
5708,4.3028e-01,2957
5709,4.2985e-01,2957
5710,4.2942e-01,2957
5711,4.2899e-01,2957
5712,4.2856e-01,2957
5713,4.2813e-01,2957
5714,4.2770e-01,2957
5715,4.2728e-01,2957
5716,4.2685e-01,2957
5717,4.2642e-01,2957
5718,4.2600e-01,2957
5719,4.2557e-01,2957
5720,4.2514e-01,2957
5721,4.2472e-01,2957
5722,4.2429e-01,2957
5723,4.2387e-01,2957
5724,4.2345e-01,2957
5725,4.2302e-01,2957
5726,4.2260e-01,2957
5727,4.2218e-01,2957
5728,4.2175e-01,2957
5729,4.2133e-01,2957
5730,4.2091e-01,2957
5731,4.2049e-01,2957
5732,4.2007e-01,2957
5733,4.1965e-01,2957
5734,4.1923e-01,2957
5735,4.1881e-01,2957
5736,4.1839e-01,2957
5737,4.1797e-01,2957
5738,4.1756e-01,2957
5739,4.1714e-01,2957
5740,4.1672e-01,2957
5741,4.1630e-01,2957
5742,4.1589e-01,2957
5743,4.1547e-01,2957
5744,4.1506e-01,2957
5745,4.1464e-01,2957
5746,4.1423e-01,2957
5747,4.1381e-01,2957
5748,4.1340e-01,2957
5749,4.1299e-01,2957
5750,4.1257e-01,2957
5751,4.1216e-01,2957
5752,4.1175e-01,2957
5753,4.1134e-01,2957
5754,4.1093e-01,2957
5755,4.1051e-01,2957
5756,4.1010e-01,2957
5757,4.0969e-01,2957
5758,4.0928e-01,2957
5759,4.0887e-01,2957
5760,4.0847e-01,2957
5761,4.0806e-01,2957
5762,4.0765e-01,2957
5763,4.0724e-01,2957
5764,4.0683e-01,2957
5765,4.0643e-01,2957
5766,4.0602e-01,2957
5767,4.0561e-01,2957
5768,4.0521e-01,2957
5769,4.0480e-01,2957
5770,4.0440e-01,2957
5771,4.0399e-01,2957
5772,4.0359e-01,2957
5773,4.0319e-01,2957
5774,4.0278e-01,2957
5775,4.0238e-01,2957
5776,4.0198e-01,2957
5777,4.0158e-01,2957
5778,4.0118e-01,2957
5779,4.0077e-01,2957
5780,4.0037e-01,2957
5781,3.9997e-01,2957
5782,3.9957e-01,2957
5783,3.9917e-01,2957
5784,3.9877e-01,2957
5785,3.9838e-01,2957
5786,3.9798e-01,2957
5787,3.9758e-01,2957
5788,3.9718e-01,2957
5789,3.9678e-01,2957
5790,3.9639e-01,2957
5791,3.9599e-01,2957
5792,3.9560e-01,2957
5793,3.9520e-01,2957
5794,3.9480e-01,2957
5795,3.9441e-01,2957
5796,3.9402e-01,2957
5797,3.9362e-01,2957
5798,3.9323e-01,2957
5799,3.9283e-01,2957
5800,3.9244e-01,2957
5801,3.9205e-01,2957
5802,3.9166e-01,2957
5803,3.9127e-01,2957
5804,3.9087e-01,2957
5805,3.9048e-01,2957
5806,3.9009e-01,2957
5807,3.8970e-01,2957
5808,3.8931e-01,2957
5809,3.8892e-01,2957
5810,3.8853e-01,2957
5811,3.8815e-01,2957
5812,3.8776e-01,2957
5813,3.8737e-01,2957
5814,3.8698e-01,2957
5815,3.8660e-01,2957
5816,3.8621e-01,2957
5817,3.8582e-01,2957
5818,3.8544e-01,2957
5819,3.8505e-01,2957
5820,3.8467e-01,2957
5821,3.8428e-01,2957
5822,3.8390e-01,2957
5823,3.8351e-01,2957
5824,3.8313e-01,2957
5825,3.8275e-01,2957
5826,3.8236e-01,2957
5827,3.8198e-01,2957
5828,3.8160e-01,2957
5829,3.8122e-01,2957
5830,3.8084e-01,2957
5831,3.8046e-01,2957
5832,3.8008e-01,2957
5833,3.7970e-01,2957
5834,3.7932e-01,2957
5835,3.7894e-01,2957
5836,3.7856e-01,2957
5837,3.7818e-01,2957
5838,3.7780e-01,2957
5839,3.7742e-01,2957
5840,3.7705e-01,2957
5841,3.7667e-01,2957
5842,3.7629e-01,2957
5843,3.7592e-01,2957
5844,3.7554e-01,2957
5845,3.7516e-01,2957
5846,3.7479e-01,2957
5847,3.7441e-01,2957
5848,3.7404e-01,2957
5849,3.7367e-01,2957
5850,3.7329e-01,2957
5851,3.7292e-01,2957
5852,3.7255e-01,2957
5853,3.7217e-01,2957
5854,3.7180e-01,2957
5855,3.7143e-01,2957
5856,3.7106e-01,2957
5857,3.7069e-01,2957
5858,3.7032e-01,2957
5859,3.6995e-01,2957
5860,3.6958e-01,2957
5861,3.6921e-01,2957
5862,3.6884e-01,2957
5863,3.6847e-01,2957
5864,3.6810e-01,2957
5865,3.6773e-01,2957
5866,3.6736e-01,2957
5867,3.6700e-01,2957
5868,3.6663e-01,2957
5869,3.6626e-01,2957
5870,3.6590e-01,2957
5871,3.6553e-01,2957
5872,3.6517e-01,2957
5873,3.6480e-01,2957
5874,3.6444e-01,2957
5875,3.6407e-01,2957
5876,3.6371e-01,2957
5877,3.6334e-01,2957
5878,3.6298e-01,2957
5879,3.6262e-01,2957
5880,3.6225e-01,2957
5881,3.6189e-01,2957
5882,3.6153e-01,2957
5883,3.6117e-01,2957
5884,3.6081e-01,2957
5885,3.6045e-01,2957
5886,3.6009e-01,2957
5887,3.5973e-01,2957
5888,3.5937e-01,2957
5889,3.5901e-01,2957
5890,3.5865e-01,2957
5891,3.5829e-01,2957
5892,3.5793e-01,2957
5893,3.5757e-01,2957
5894,3.5722e-01,2957
5895,3.5686e-01,2957
5896,3.5650e-01,2957
5897,3.5615e-01,2957
5898,3.5579e-01,2957
5899,3.5543e-01,2957
5900,3.5508e-01,2957
5901,3.5472e-01,2957
5902,3.5437e-01,2957
5903,3.5401e-01,2957
5904,3.5366e-01,2957
5905,3.5331e-01,2957
5906,3.5295e-01,2957
5907,3.5260e-01,2957
5908,3.5225e-01,2957
5909,3.5190e-01,2957
5910,3.5154e-01,2957
5911,3.5119e-01,2957
5912,3.5084e-01,2957
5913,3.5049e-01,2957
5914,3.5014e-01,2957
5915,3.4979e-01,2957
5916,3.4944e-01,2957
5917,3.4909e-01,2957
5918,3.4874e-01,2957
5919,3.4839e-01,2957
5920,3.4804e-01,2957
5921,3.4770e-01,2957
5922,3.4735e-01,2957
5923,3.4700e-01,2957
5924,3.4665e-01,2957
5925,3.4631e-01,2957
5926,3.4596e-01,2957
5927,3.4561e-01,2957
5928,3.4527e-01,2957
5929,3.4492e-01,2957
5930,3.4458e-01,2957
5931,3.4423e-01,2957
5932,3.4389e-01,2957
5933,3.4355e-01,2957
5934,3.4320e-01,2957
5935,3.4286e-01,2957
5936,3.4252e-01,2957
5937,3.4217e-01,2957
5938,3.4183e-01,2957
5939,3.4149e-01,2957
5940,3.4115e-01,2957
5941,3.4081e-01,2957
5942,3.4047e-01,2957
5943,3.4013e-01,2957
5944,3.3979e-01,2957
5945,3.3945e-01,2957
5946,3.3911e-01,2957
5947,3.3877e-01,2957
5948,3.3843e-01,2957
5949,3.3809e-01,2957
5950,3.3775e-01,2957
5951,3.3741e-01,2957
5952,3.3708e-01,2957
5953,3.3674e-01,2957
5954,3.3640e-01,2957
5955,3.3607e-01,2957
5956,3.3573e-01,2957
5957,3.3540e-01,2957
5958,3.3506e-01,2957
5959,3.3472e-01,2957
5960,3.3439e-01,2957
5961,3.3406e-01,2957
5962,3.3372e-01,2957
5963,3.3339e-01,2957
5964,3.3305e-01,2957
5965,3.3272e-01,2957
5966,3.3239e-01,2957
5967,3.3206e-01,2957
5968,3.3172e-01,2957
5969,3.3139e-01,2957
5970,3.3106e-01,2957
5971,3.3073e-01,2957
5972,3.3040e-01,2957
5973,3.3007e-01,2957
5974,3.2974e-01,2957
5975,3.2941e-01,2957
5976,3.2908e-01,2957
5977,3.2875e-01,2957
5978,3.2842e-01,2957
5979,3.2809e-01,2957
5980,3.2777e-01,2957
5981,3.2744e-01,2957
5982,3.2711e-01,2957
5983,3.2678e-01,2957
5984,3.2646e-01,2957
5985,3.2613e-01,2957
5986,3.2580e-01,2957
5987,3.2548e-01,2957
5988,3.2515e-01,2957
5989,3.2483e-01,2957
5990,3.2450e-01,2957
5991,3.2418e-01,2957
5992,3.2385e-01,2957
5993,3.2353e-01,2957
5994,3.2321e-01,2957
5995,3.2288e-01,2957
5996,3.2256e-01,2957
5997,3.2224e-01,2957
5998,3.2192e-01,2957
5999,3.2159e-01,2957
6000,3.2127e-01,2957
6001,3.2095e-01,2957
6002,3.2063e-01,2957
6003,3.2031e-01,2957
6004,3.1999e-01,2957
6005,3.1967e-01,2957
6006,3.1935e-01,2957
6007,3.1903e-01,2957
6008,3.1871e-01,2957
6009,3.1839e-01,2957
6010,3.1807e-01,2957
6011,3.1776e-01,2957
6012,3.1744e-01,2957
6013,3.1712e-01,2957
6014,3.1680e-01,2957
6015,3.1649e-01,2957
6016,3.1617e-01,2957
6017,3.1585e-01,2957
6018,3.1554e-01,2957
6019,3.1522e-01,2957
6020,3.1491e-01,2957
6021,3.1459e-01,2957
6022,3.1428e-01,2957
6023,3.1396e-01,2957
6024,3.1365e-01,2957
6025,3.1334e-01,2957
6026,3.1302e-01,2957
6027,3.1271e-01,2957
6028,3.1240e-01,2957
6029,3.1208e-01,2957
6030,3.1177e-01,2957
6031,3.1146e-01,2957
6032,3.1115e-01,2957
6033,3.1084e-01,2957
6034,3.1053e-01,2957
6035,3.1022e-01,2957
6036,3.0991e-01,2957
6037,3.0960e-01,2957
6038,3.0929e-01,2957
6039,3.0898e-01,2957
6040,3.0867e-01,2957
6041,3.0836e-01,2957
6042,3.0805e-01,2957
6043,3.0774e-01,2957
6044,3.0744e-01,2957
6045,3.0713e-01,2957
6046,3.0682e-01,2957
6047,3.0651e-01,2957
6048,3.0621e-01,2957
6049,3.0590e-01,2957
6050,3.0560e-01,2957
6051,3.0529e-01,2957
6052,3.0498e-01,2957
6053,3.0468e-01,2957
6054,3.0438e-01,2957
