Iteration,Temperature,CurrentCost d198
7682,6.4759e-02,15973
7683,6.4694e-02,15973
7684,6.4629e-02,15973
7685,6.4565e-02,15973
7686,6.4500e-02,15973
7687,6.4436e-02,15973
7688,6.4371e-02,15973
7689,6.4307e-02,15973
7690,6.4243e-02,15973
7691,6.4178e-02,15973
7692,6.4114e-02,15973
7693,6.4050e-02,15973
7694,6.3986e-02,15973
7695,6.3922e-02,15973
7696,6.3858e-02,15973
7697,6.3794e-02,15973
7698,6.3731e-02,15973
7699,6.3667e-02,15973
7700,6.3603e-02,15973
7701,6.3540e-02,15973
7702,6.3476e-02,15973
7703,6.3413e-02,15973
7704,6.3349e-02,15973
7705,6.3286e-02,15973
7706,6.3222e-02,15973
7707,6.3159e-02,15973
7708,6.3096e-02,15973
7709,6.3033e-02,15973
7710,6.2970e-02,15973
7711,6.2907e-02,15973
7712,6.2844e-02,15973
7713,6.2781e-02,15973
7714,6.2718e-02,15973
7715,6.2656e-02,15973
7716,6.2593e-02,15973
7717,6.2530e-02,15973
7718,6.2468e-02,15973
7719,6.2405e-02,15973
7720,6.2343e-02,15973
7721,6.2281e-02,15973
7722,6.2218e-02,15973
7723,6.2156e-02,15973
7724,6.2094e-02,15973
7725,6.2032e-02,15973
7726,6.1970e-02,15973
7727,6.1908e-02,15973
7728,6.1846e-02,15973
7729,6.1784e-02,15973
7730,6.1722e-02,15973
7731,6.1661e-02,15973
7732,6.1599e-02,15973
7733,6.1537e-02,15973
7734,6.1476e-02,15973
7735,6.1414e-02,15973
7736,6.1353e-02,15973
7737,6.1292e-02,15973
7738,6.1230e-02,15973
7739,6.1169e-02,15973
7740,6.1108e-02,15973
7741,6.1047e-02,15973
7742,6.0986e-02,15973
7743,6.0925e-02,15973
7744,6.0864e-02,15973
7745,6.0803e-02,15973
7746,6.0742e-02,15973
7747,6.0682e-02,15973
7748,6.0621e-02,15973
7749,6.0560e-02,15973
7750,6.0500e-02,15973
7751,6.0439e-02,15973
7752,6.0379e-02,15973
7753,6.0318e-02,15973
7754,6.0258e-02,15973
7755,6.0198e-02,15973
7756,6.0138e-02,15973
7757,6.0077e-02,15973
7758,6.0017e-02,15973
7759,5.9957e-02,15973
7760,5.9897e-02,15973
7761,5.9837e-02,15973
7762,5.9778e-02,15973
7763,5.9718e-02,15973
7764,5.9658e-02,15973
7765,5.9598e-02,15973
7766,5.9539e-02,15973
7767,5.9479e-02,15973
7768,5.9420e-02,15973
7769,5.9360e-02,15973
7770,5.9301e-02,15973
7771,5.9242e-02,15973
7772,5.9183e-02,15973
7773,5.9123e-02,15973
7774,5.9064e-02,15973
7775,5.9005e-02,15973
7776,5.8946e-02,15973
7777,5.8887e-02,15973
7778,5.8828e-02,15973
7779,5.8770e-02,15973
7780,5.8711e-02,15973
7781,5.8652e-02,15973
7782,5.8593e-02,15973
7783,5.8535e-02,15973
7784,5.8476e-02,15973
7785,5.8418e-02,15973
7786,5.8359e-02,15973
7787,5.8301e-02,15973
7788,5.8243e-02,15973
7789,5.8184e-02,15973
7790,5.8126e-02,15973
7791,5.8068e-02,15973
7792,5.8010e-02,15973
7793,5.7952e-02,15973
7794,5.7894e-02,15973
7795,5.7836e-02,15973
7796,5.7778e-02,15973
7797,5.7721e-02,15973
7798,5.7663e-02,15973
7799,5.7605e-02,15973
7800,5.7548e-02,15973
7801,5.7490e-02,15973
7802,5.7433e-02,15973
7803,5.7375e-02,15973
7804,5.7318e-02,15973
7805,5.7260e-02,15973
7806,5.7203e-02,15973
7807,5.7146e-02,15973
7808,5.7089e-02,15973
7809,5.7032e-02,15973
7810,5.6975e-02,15973
7811,5.6918e-02,15973
7812,5.6861e-02,15973
7813,5.6804e-02,15973
7814,5.6747e-02,15973
7815,5.6690e-02,15973
7816,5.6634e-02,15973
7817,5.6577e-02,15973
7818,5.6521e-02,15973
7819,5.6464e-02,15973
7820,5.6408e-02,15973
7821,5.6351e-02,15973
7822,5.6295e-02,15973
7823,5.6238e-02,15973
7824,5.6182e-02,15973
7825,5.6126e-02,15973
7826,5.6070e-02,15973
7827,5.6014e-02,15973
7828,5.5958e-02,15973
7829,5.5902e-02,15973
7830,5.5846e-02,15973
7831,5.5790e-02,15973
7832,5.5734e-02,15973
7833,5.5679e-02,15973
7834,5.5623e-02,15973
7835,5.5567e-02,15973
7836,5.5512e-02,15973
7837,5.5456e-02,15973
7838,5.5401e-02,15973
7839,5.5345e-02,15973
7840,5.5290e-02,15973
7841,5.5235e-02,15973
7842,5.5180e-02,15973
7843,5.5124e-02,15973
7844,5.5069e-02,15973
7845,5.5014e-02,15973
7846,5.4959e-02,15973
7847,5.4904e-02,15973
7848,5.4849e-02,15973
7849,5.4794e-02,15973
7850,5.4740e-02,15973
7851,5.4685e-02,15973
7852,5.4630e-02,15973
7853,5.4576e-02,15973
7854,5.4521e-02,15973
7855,5.4466e-02,15973
7856,5.4412e-02,15973
7857,5.4358e-02,15973
7858,5.4303e-02,15973
7859,5.4249e-02,15973
7860,5.4195e-02,15973
7861,5.4140e-02,15973
7862,5.4086e-02,15973
7863,5.4032e-02,15973
7864,5.3978e-02,15973
7865,5.3924e-02,15973
7866,5.3870e-02,15973
7867,5.3816e-02,15973
7868,5.3763e-02,15973
7869,5.3709e-02,15973
7870,5.3655e-02,15973
7871,5.3601e-02,15973
7872,5.3548e-02,15973
7873,5.3494e-02,15973
7874,5.3441e-02,15973
7875,5.3387e-02,15973
7876,5.3334e-02,15973
7877,5.3281e-02,15973
7878,5.3227e-02,15973
7879,5.3174e-02,15973
7880,5.3121e-02,15973
7881,5.3068e-02,15973
7882,5.3015e-02,15973
7883,5.2962e-02,15973
7884,5.2909e-02,15973
7885,5.2856e-02,15973
7886,5.2803e-02,15973
7887,5.2750e-02,15973
7888,5.2698e-02,15973
7889,5.2645e-02,15973
7890,5.2592e-02,15973
7891,5.2540e-02,15973
7892,5.2487e-02,15973
7893,5.2435e-02,15973
7894,5.2382e-02,15973
7895,5.2330e-02,15973
7896,5.2277e-02,15973
7897,5.2225e-02,15973
7898,5.2173e-02,15973
7899,5.2121e-02,15973
7900,5.2069e-02,15973
7901,5.2017e-02,15973
7902,5.1965e-02,15973
7903,5.1913e-02,15973
7904,5.1861e-02,15973
7905,5.1809e-02,15973
7906,5.1757e-02,15973
7907,5.1705e-02,15973
7908,5.1654e-02,15973
7909,5.1602e-02,15973
7910,5.1550e-02,15973
7911,5.1499e-02,15973
7912,5.1447e-02,15973
7913,5.1396e-02,15973
7914,5.1344e-02,15973
7915,5.1293e-02,15973
7916,5.1242e-02,15973
7917,5.1191e-02,15973
7918,5.1139e-02,15973
7919,5.1088e-02,15973
7920,5.1037e-02,15973
7921,5.0986e-02,15973
7922,5.0935e-02,15973
7923,5.0884e-02,15973
7924,5.0833e-02,15973
7925,5.0782e-02,15973
7926,5.0732e-02,15973
7927,5.0681e-02,15973
7928,5.0630e-02,15973
7929,5.0580e-02,15973
7930,5.0529e-02,15973
7931,5.0478e-02,15973
7932,5.0428e-02,15973
7933,5.0378e-02,15973
7934,5.0327e-02,15973
7935,5.0277e-02,15973
7936,5.0227e-02,15973
7937,5.0176e-02,15973
7938,5.0126e-02,15973
7939,5.0076e-02,15973
7940,5.0026e-02,15973
7941,4.9976e-02,15973
7942,4.9926e-02,15973
7943,4.9876e-02,15973
7944,4.9826e-02,15973
7945,4.9776e-02,15973
7946,4.9727e-02,15973
7947,4.9677e-02,15973
7948,4.9627e-02,15973
7949,4.9578e-02,15973
7950,4.9528e-02,15973
7951,4.9478e-02,15973
7952,4.9429e-02,15973
7953,4.9380e-02,15973
7954,4.9330e-02,15973
7955,4.9281e-02,15973
7956,4.9232e-02,15973
7957,4.9182e-02,15973
7958,4.9133e-02,15973
7959,4.9084e-02,15973
7960,4.9035e-02,15973
7961,4.8986e-02,15973
7962,4.8937e-02,15973
7963,4.8888e-02,15973
7964,4.8839e-02,15973
7965,4.8790e-02,15973
7966,4.8741e-02,15973
7967,4.8693e-02,15973
7968,4.8644e-02,15973
7969,4.8595e-02,15973
7970,4.8547e-02,15973
7971,4.8498e-02,15973
7972,4.8450e-02,15973
7973,4.8401e-02,15973
7974,4.8353e-02,15973
7975,4.8305e-02,15973
7976,4.8256e-02,15973
7977,4.8208e-02,15973
7978,4.8160e-02,15973
7979,4.8112e-02,15973
7980,4.8063e-02,15973
7981,4.8015e-02,15973
7982,4.7967e-02,15973
7983,4.7919e-02,15973
7984,4.7872e-02,15973
7985,4.7824e-02,15973
7986,4.7776e-02,15973
7987,4.7728e-02,15973
7988,4.7680e-02,15973
7989,4.7633e-02,15973
7990,4.7585e-02,15973
7991,4.7537e-02,15973
7992,4.7490e-02,15973
7993,4.7442e-02,15973
7994,4.7395e-02,15973
7995,4.7348e-02,15973
7996,4.7300e-02,15973
7997,4.7253e-02,15973
7998,4.7206e-02,15973
7999,4.7158e-02,15973
8000,4.7111e-02,15973
8001,4.7064e-02,15973
8002,4.7017e-02,15973
8003,4.6970e-02,15973
8004,4.6923e-02,15973
8005,4.6876e-02,15973
8006,4.6829e-02,15973
8007,4.6782e-02,15973
8008,4.6736e-02,15973
8009,4.6689e-02,15973
8010,4.6642e-02,15973
8011,4.6596e-02,15973
8012,4.6549e-02,15973
8013,4.6502e-02,15973
8014,4.6456e-02,15973
8015,4.6410e-02,15973
8016,4.6363e-02,15973
8017,4.6317e-02,15973
8018,4.6270e-02,15973
8019,4.6224e-02,15973
8020,4.6178e-02,15973
8021,4.6132e-02,15973
8022,4.6086e-02,15973
8023,4.6040e-02,15973
8024,4.5994e-02,15973
8025,4.5948e-02,15973
8026,4.5902e-02,15973
8027,4.5856e-02,15973
8028,4.5810e-02,15973
8029,4.5764e-02,15973
8030,4.5718e-02,15973
8031,4.5673e-02,15973
8032,4.5627e-02,15973
8033,4.5581e-02,15973
8034,4.5536e-02,15973
8035,4.5490e-02,15973
8036,4.5445e-02,15973
8037,4.5399e-02,15973
8038,4.5354e-02,15973
8039,4.5308e-02,15973
8040,4.5263e-02,15973
8041,4.5218e-02,15973
8042,4.5173e-02,15973
8043,4.5127e-02,15973
8044,4.5082e-02,15973
8045,4.5037e-02,15973
8046,4.4992e-02,15973
8047,4.4947e-02,15973
8048,4.4902e-02,15973
8049,4.4857e-02,15973
8050,4.4813e-02,15973
8051,4.4768e-02,15973
8052,4.4723e-02,15973
8053,4.4678e-02,15973
8054,4.4634e-02,15973
8055,4.4589e-02,15973
8056,4.4544e-02,15973
8057,4.4500e-02,15973
8058,4.4455e-02,15973
8059,4.4411e-02,15973
8060,4.4366e-02,15973
8061,4.4322e-02,15973
8062,4.4278e-02,15973
8063,4.4233e-02,15973
8064,4.4189e-02,15973
8065,4.4145e-02,15973
8066,4.4101e-02,15973
8067,4.4057e-02,15973
8068,4.4013e-02,15973
8069,4.3969e-02,15973
8070,4.3925e-02,15973
8071,4.3881e-02,15973
8072,4.3837e-02,15973
8073,4.3793e-02,15973
8074,4.3749e-02,15973
8075,4.3706e-02,15973
8076,4.3662e-02,15973
8077,4.3618e-02,15973
8078,4.3575e-02,15973
8079,4.3531e-02,15973
8080,4.3487e-02,15973
8081,4.3444e-02,15973
8082,4.3401e-02,15973
8083,4.3357e-02,15973
8084,4.3314e-02,15973
8085,4.3270e-02,15973
8086,4.3227e-02,15973
8087,4.3184e-02,15973
8088,4.3141e-02,15973
8089,4.3098e-02,15973
8090,4.3055e-02,15973
8091,4.3011e-02,15973
8092,4.2968e-02,15973
8093,4.2925e-02,15973
8094,4.2883e-02,15973
8095,4.2840e-02,15973
8096,4.2797e-02,15973
8097,4.2754e-02,15973
8098,4.2711e-02,15973
8099,4.2669e-02,15973
8100,4.2626e-02,15973
8101,4.2583e-02,15973
8102,4.2541e-02,15973
8103,4.2498e-02,15973
8104,4.2456e-02,15973
8105,4.2413e-02,15973
8106,4.2371e-02,15973
8107,4.2328e-02,15973
8108,4.2286e-02,15973
8109,4.2244e-02,15973
8110,4.2202e-02,15973
8111,4.2159e-02,15973
8112,4.2117e-02,15973
8113,4.2075e-02,15973
8114,4.2033e-02,15973
8115,4.1991e-02,15973
8116,4.1949e-02,15973
8117,4.1907e-02,15973
8118,4.1865e-02,15973
8119,4.1823e-02,15973
8120,4.1781e-02,15973
8121,4.1740e-02,15973
8122,4.1698e-02,15973
8123,4.1656e-02,15973
8124,4.1615e-02,15973
8125,4.1573e-02,15973
8126,4.1531e-02,15973
8127,4.1490e-02,15973
8128,4.1448e-02,15973
8129,4.1407e-02,15973
8130,4.1366e-02,15973
8131,4.1324e-02,15973
8132,4.1283e-02,15973
8133,4.1242e-02,15973
8134,4.1200e-02,15973
8135,4.1159e-02,15973
8136,4.1118e-02,15973
8137,4.1077e-02,15973
8138,4.1036e-02,15973
8139,4.0995e-02,15973
8140,4.0954e-02,15973
8141,4.0913e-02,15973
8142,4.0872e-02,15973
8143,4.0831e-02,15973
8144,4.0790e-02,15973
8145,4.0749e-02,15973
8146,4.0709e-02,15973
8147,4.0668e-02,15973
8148,4.0627e-02,15973
8149,4.0587e-02,15973
8150,4.0546e-02,15973
8151,4.0505e-02,15973
8152,4.0465e-02,15973
8153,4.0424e-02,15973
8154,4.0384e-02,15973
8155,4.0344e-02,15973
8156,4.0303e-02,15973
8157,4.0263e-02,15973
8158,4.0223e-02,15973
8159,4.0183e-02,15973
8160,4.0142e-02,15973
8161,4.0102e-02,15973
8162,4.0062e-02,15973
8163,4.0022e-02,15973
8164,3.9982e-02,15973
8165,3.9942e-02,15973
8166,3.9902e-02,15973
8167,3.9862e-02,15973
8168,3.9822e-02,15973
8169,3.9783e-02,15973
8170,3.9743e-02,15973
8171,3.9703e-02,15973
8172,3.9663e-02,15973
8173,3.9624e-02,15973
8174,3.9584e-02,15973
8175,3.9544e-02,15973
8176,3.9505e-02,15973
8177,3.9465e-02,15973
8178,3.9426e-02,15973
8179,3.9386e-02,15973
8180,3.9347e-02,15973
8181,3.9308e-02,15973
8182,3.9268e-02,15973
8183,3.9229e-02,15973
8184,3.9190e-02,15973
8185,3.9151e-02,15973
8186,3.9112e-02,15973
8187,3.9073e-02,15973
8188,3.9033e-02,15973
8189,3.8994e-02,15973
8190,3.8955e-02,15973
8191,3.8916e-02,15973
8192,3.8878e-02,15973
8193,3.8839e-02,15973
8194,3.8800e-02,15973
8195,3.8761e-02,15973
8196,3.8722e-02,15973
8197,3.8684e-02,15973
8198,3.8645e-02,15973
8199,3.8606e-02,15973
8200,3.8568e-02,15973
8201,3.8529e-02,15973
8202,3.8490e-02,15973
8203,3.8452e-02,15973
8204,3.8414e-02,15973
8205,3.8375e-02,15973
8206,3.8337e-02,15973
8207,3.8298e-02,15973
8208,3.8260e-02,15973
8209,3.8222e-02,15973
8210,3.8184e-02,15973
8211,3.8145e-02,15973
8212,3.8107e-02,15973
8213,3.8069e-02,15973
8214,3.8031e-02,15973
8215,3.7993e-02,15973
8216,3.7955e-02,15973
8217,3.7917e-02,15973
8218,3.7879e-02,15973
8219,3.7841e-02,15973
8220,3.7804e-02,15973
8221,3.7766e-02,15973
8222,3.7728e-02,15973
8223,3.7690e-02,15973
8224,3.7653e-02,15973
8225,3.7615e-02,15973
8226,3.7577e-02,15973
8227,3.7540e-02,15973
8228,3.7502e-02,15973
8229,3.7465e-02,15973
8230,3.7427e-02,15973
8231,3.7390e-02,15973
8232,3.7352e-02,15973
8233,3.7315e-02,15973
8234,3.7278e-02,15973
8235,3.7240e-02,15973
8236,3.7203e-02,15973
8237,3.7166e-02,15973
8238,3.7129e-02,15973
8239,3.7092e-02,15973
8240,3.7055e-02,15973
8241,3.7018e-02,15973
8242,3.6981e-02,15973
8243,3.6944e-02,15973
8244,3.6907e-02,15973
8245,3.6870e-02,15973
8246,3.6833e-02,15973
8247,3.6796e-02,15973
8248,3.6759e-02,15973
8249,3.6722e-02,15973
8250,3.6686e-02,15973
8251,3.6649e-02,15973
8252,3.6612e-02,15973
8253,3.6576e-02,15973
8254,3.6539e-02,15973
8255,3.6503e-02,15973
8256,3.6466e-02,15973
8257,3.6430e-02,15973
8258,3.6393e-02,15973
8259,3.6357e-02,15973
8260,3.6321e-02,15973
8261,3.6284e-02,15973
8262,3.6248e-02,15973
8263,3.6212e-02,15973
8264,3.6175e-02,15973
8265,3.6139e-02,15973
8266,3.6103e-02,15973
8267,3.6067e-02,15973
8268,3.6031e-02,15973
8269,3.5995e-02,15973
8270,3.5959e-02,15973
8271,3.5923e-02,15973
8272,3.5887e-02,15973
8273,3.5851e-02,15973
8274,3.5815e-02,15973
8275,3.5779e-02,15973
8276,3.5744e-02,15973
8277,3.5708e-02,15973
8278,3.5672e-02,15973
8279,3.5637e-02,15973
8280,3.5601e-02,15973
8281,3.5565e-02,15973
8282,3.5530e-02,15973
8283,3.5494e-02,15973
8284,3.5459e-02,15973
8285,3.5423e-02,15973
8286,3.5388e-02,15973
8287,3.5352e-02,15973
8288,3.5317e-02,15973
8289,3.5282e-02,15973
8290,3.5247e-02,15973
8291,3.5211e-02,15973
8292,3.5176e-02,15973
8293,3.5141e-02,15973
8294,3.5106e-02,15973
8295,3.5071e-02,15973
8296,3.5036e-02,15973
8297,3.5001e-02,15973
8298,3.4966e-02,15973
8299,3.4931e-02,15973
8300,3.4896e-02,15973
8301,3.4861e-02,15973
8302,3.4826e-02,15973
8303,3.4791e-02,15973
8304,3.4756e-02,15973
8305,3.4722e-02,15973
8306,3.4687e-02,15973
8307,3.4652e-02,15973
8308,3.4617e-02,15973
8309,3.4583e-02,15973
8310,3.4548e-02,15973
8311,3.4514e-02,15973
8312,3.4479e-02,15973
8313,3.4445e-02,15973
8314,3.4410e-02,15973
8315,3.4376e-02,15973
8316,3.4341e-02,15973
8317,3.4307e-02,15973
8318,3.4273e-02,15973
8319,3.4239e-02,15973
8320,3.4204e-02,15973
8321,3.4170e-02,15973
8322,3.4136e-02,15973
8323,3.4102e-02,15973
8324,3.4068e-02,15973
8325,3.4034e-02,15973
8326,3.4000e-02,15973
8327,3.3966e-02,15973
8328,3.3932e-02,15973
8329,3.3898e-02,15973
8330,3.3864e-02,15973
8331,3.3830e-02,15973
8332,3.3796e-02,15973
8333,3.3762e-02,15973
8334,3.3729e-02,15973
8335,3.3695e-02,15973
8336,3.3661e-02,15973
8337,3.3627e-02,15973
8338,3.3594e-02,15973
8339,3.3560e-02,15973
8340,3.3527e-02,15973
8341,3.3493e-02,15973
8342,3.3460e-02,15973
8343,3.3426e-02,15973
8344,3.3393e-02,15973
8345,3.3359e-02,15973
8346,3.3326e-02,15973
8347,3.3293e-02,15973
8348,3.3259e-02,15973
8349,3.3226e-02,15973
8350,3.3193e-02,15973
8351,3.3160e-02,15973
8352,3.3127e-02,15973
8353,3.3093e-02,15973
8354,3.3060e-02,15973
8355,3.3027e-02,15973
8356,3.2994e-02,15973
8357,3.2961e-02,15973
8358,3.2928e-02,15973
8359,3.2895e-02,15973
8360,3.2863e-02,15973
8361,3.2830e-02,15973
8362,3.2797e-02,15973
8363,3.2764e-02,15973
8364,3.2731e-02,15973
8365,3.2699e-02,15973
8366,3.2666e-02,15973
8367,3.2633e-02,15973
8368,3.2601e-02,15973
8369,3.2568e-02,15973
8370,3.2535e-02,15973
8371,3.2503e-02,15973
8372,3.2470e-02,15973
8373,3.2438e-02,15973
8374,3.2405e-02,15973
8375,3.2373e-02,15973
8376,3.2341e-02,15973
8377,3.2308e-02,15973
8378,3.2276e-02,15973
8379,3.2244e-02,15973
8380,3.2211e-02,15973
8381,3.2179e-02,15973
8382,3.2147e-02,15973
8383,3.2115e-02,15973
8384,3.2083e-02,15973
8385,3.2051e-02,15973
8386,3.2019e-02,15973
8387,3.1987e-02,15973
8388,3.1955e-02,15973
8389,3.1923e-02,15973
8390,3.1891e-02,15973
8391,3.1859e-02,15973
8392,3.1827e-02,15973
8393,3.1795e-02,15973
8394,3.1763e-02,15973
8395,3.1732e-02,15973
8396,3.1700e-02,15973
8397,3.1668e-02,15973
8398,3.1637e-02,15973
8399,3.1605e-02,15973
8400,3.1573e-02,15973
8401,3.1542e-02,15973
8402,3.1510e-02,15973
8403,3.1479e-02,15973
8404,3.1447e-02,15973
8405,3.1416e-02,15973
8406,3.1384e-02,15973
8407,3.1353e-02,15973
8408,3.1322e-02,15973
8409,3.1290e-02,15973
8410,3.1259e-02,15973
8411,3.1228e-02,15973
8412,3.1197e-02,15973
8413,3.1165e-02,15973
8414,3.1134e-02,15973
8415,3.1103e-02,15973
8416,3.1072e-02,15973
8417,3.1041e-02,15973
8418,3.1010e-02,15973
8419,3.0979e-02,15973
8420,3.0948e-02,15973
8421,3.0917e-02,15973
8422,3.0886e-02,15973
8423,3.0855e-02,15973
8424,3.0824e-02,15973
8425,3.0793e-02,15973
8426,3.0763e-02,15973
8427,3.0732e-02,15973
8428,3.0701e-02,15973
8429,3.0670e-02,15973
8430,3.0640e-02,15973
8431,3.0609e-02,15973
8432,3.0578e-02,15973
8433,3.0548e-02,15973
8434,3.0517e-02,15973
8435,3.0487e-02,15973
8436,3.0456e-02,15973
8437,3.0426e-02,15973
8438,3.0395e-02,15973
8439,3.0365e-02,15973
8440,3.0335e-02,15973
8441,3.0304e-02,15973
8442,3.0274e-02,15973
8443,3.0244e-02,15973
8444,3.0214e-02,15973
8445,3.0183e-02,15973
8446,3.0153e-02,15973
8447,3.0123e-02,15973
8448,3.0093e-02,15973
8449,3.0063e-02,15973
8450,3.0033e-02,15973
8451,3.0003e-02,15973
8452,2.9973e-02,15973
8453,2.9943e-02,15973
8454,2.9913e-02,15973
8455,2.9883e-02,15973
8456,2.9853e-02,15973
8457,2.9823e-02,15973
8458,2.9793e-02,15973
8459,2.9764e-02,15973
8460,2.9734e-02,15973
8461,2.9704e-02,15973
8462,2.9674e-02,15973
8463,2.9645e-02,15973
8464,2.9615e-02,15973
8465,2.9585e-02,15973
8466,2.9556e-02,15973
8467,2.9526e-02,15973
8468,2.9497e-02,15973
8469,2.9467e-02,15973
8470,2.9438e-02,15973
8471,2.9408e-02,15973
8472,2.9379e-02,15973
8473,2.9350e-02,15973
8474,2.9320e-02,15973
8475,2.9291e-02,15973
8476,2.9262e-02,15973
8477,2.9232e-02,15973
8478,2.9203e-02,15973
8479,2.9174e-02,15973
8480,2.9145e-02,15973
8481,2.9116e-02,15973
8482,2.9086e-02,15973
8483,2.9057e-02,15973
8484,2.9028e-02,15973
8485,2.8999e-02,15973
8486,2.8970e-02,15973
8487,2.8941e-02,15973
8488,2.8912e-02,15973
8489,2.8883e-02,15973
8490,2.8855e-02,15973
8491,2.8826e-02,15973
8492,2.8797e-02,15973
8493,2.8768e-02,15973
8494,2.8739e-02,15973
8495,2.8711e-02,15973
8496,2.8682e-02,15973
8497,2.8653e-02,15973
8498,2.8625e-02,15973
8499,2.8596e-02,15973
8500,2.8567e-02,15973
8501,2.8539e-02,15973
8502,2.8510e-02,15973
8503,2.8482e-02,15973
8504,2.8453e-02,15973
8505,2.8425e-02,15973
8506,2.8396e-02,15973
8507,2.8368e-02,15973
8508,2.8340e-02,15973
8509,2.8311e-02,15973
8510,2.8283e-02,15973
8511,2.8255e-02,15973
8512,2.8226e-02,15973
8513,2.8198e-02,15973
8514,2.8170e-02,15973
8515,2.8142e-02,15973
8516,2.8114e-02,15973
8517,2.8086e-02,15973
8518,2.8057e-02,15973
8519,2.8029e-02,15973
8520,2.8001e-02,15973
8521,2.7973e-02,15973
8522,2.7945e-02,15973
8523,2.7917e-02,15973
8524,2.7890e-02,15973
8525,2.7862e-02,15973
8526,2.7834e-02,15973
8527,2.7806e-02,15973
8528,2.7778e-02,15973
8529,2.7750e-02,15973
8530,2.7723e-02,15973
8531,2.7695e-02,15973
8532,2.7667e-02,15973
8533,2.7639e-02,15973
8534,2.7612e-02,15973
8535,2.7584e-02,15973
8536,2.7557e-02,15973
8537,2.7529e-02,15973
8538,2.7502e-02,15973
8539,2.7474e-02,15973
8540,2.7447e-02,15973
8541,2.7419e-02,15973
8542,2.7392e-02,15973
8543,2.7364e-02,15973
8544,2.7337e-02,15973
8545,2.7310e-02,15973
8546,2.7282e-02,15973
8547,2.7255e-02,15973
8548,2.7228e-02,15973
8549,2.7201e-02,15973
8550,2.7173e-02,15973
8551,2.7146e-02,15973
8552,2.7119e-02,15973
8553,2.7092e-02,15973
8554,2.7065e-02,15973
8555,2.7038e-02,15973
8556,2.7011e-02,15973
8557,2.6984e-02,15973
8558,2.6957e-02,15973
8559,2.6930e-02,15973
8560,2.6903e-02,15973
8561,2.6876e-02,15973
8562,2.6849e-02,15973
8563,2.6822e-02,15973
8564,2.6795e-02,15973
8565,2.6769e-02,15973
8566,2.6742e-02,15973
8567,2.6715e-02,15973
8568,2.6688e-02,15973
8569,2.6662e-02,15973
8570,2.6635e-02,15973
8571,2.6608e-02,15973
8572,2.6582e-02,15973
8573,2.6555e-02,15973
8574,2.6529e-02,15973
8575,2.6502e-02,15973
8576,2.6476e-02,15973
8577,2.6449e-02,15973
8578,2.6423e-02,15973
8579,2.6396e-02,15973
8580,2.6370e-02,15973
8581,2.6344e-02,15973
8582,2.6317e-02,15973
8583,2.6291e-02,15973
8584,2.6265e-02,15973
8585,2.6238e-02,15973
8586,2.6212e-02,15973
8587,2.6186e-02,15973
8588,2.6160e-02,15973
8589,2.6133e-02,15973
8590,2.6107e-02,15973
8591,2.6081e-02,15973
8592,2.6055e-02,15973
8593,2.6029e-02,15973
8594,2.6003e-02,15973
8595,2.5977e-02,15973
8596,2.5951e-02,15973
8597,2.5925e-02,15973
8598,2.5899e-02,15973
8599,2.5873e-02,15973
8600,2.5847e-02,15973
8601,2.5822e-02,15973
8602,2.5796e-02,15973
8603,2.5770e-02,15973
8604,2.5744e-02,15973
8605,2.5718e-02,15973
8606,2.5693e-02,15973
8607,2.5667e-02,15973
8608,2.5641e-02,15973
8609,2.5616e-02,15973
8610,2.5590e-02,15973
8611,2.5565e-02,15973
8612,2.5539e-02,15973
8613,2.5513e-02,15973
8614,2.5488e-02,15973
8615,2.5462e-02,15973
8616,2.5437e-02,15973
8617,2.5412e-02,15973
8618,2.5386e-02,15973
8619,2.5361e-02,15973
8620,2.5335e-02,15973
8621,2.5310e-02,15973
8622,2.5285e-02,15973
8623,2.5259e-02,15973
8624,2.5234e-02,15973
8625,2.5209e-02,15973
8626,2.5184e-02,15973
8627,2.5159e-02,15973
8628,2.5133e-02,15973
8629,2.5108e-02,15973
8630,2.5083e-02,15973
8631,2.5058e-02,15973
8632,2.5033e-02,15973
8633,2.5008e-02,15973
8634,2.4983e-02,15973
8635,2.4958e-02,15973
8636,2.4933e-02,15973
8637,2.4908e-02,15973
8638,2.4883e-02,15973
8639,2.4858e-02,15973
8640,2.4833e-02,15973
8641,2.4809e-02,15973
8642,2.4784e-02,15973
8643,2.4759e-02,15973
8644,2.4734e-02,15973
8645,2.4710e-02,15973
8646,2.4685e-02,15973
8647,2.4660e-02,15973
8648,2.4635e-02,15973
8649,2.4611e-02,15973
8650,2.4586e-02,15973
8651,2.4562e-02,15973
8652,2.4537e-02,15973
8653,2.4513e-02,15973
8654,2.4488e-02,15973
8655,2.4464e-02,15973
8656,2.4439e-02,15973
8657,2.4415e-02,15973
8658,2.4390e-02,15973
8659,2.4366e-02,15973
8660,2.4341e-02,15973
8661,2.4317e-02,15973
8662,2.4293e-02,15973
8663,2.4269e-02,15973
8664,2.4244e-02,15973
8665,2.4220e-02,15973
8666,2.4196e-02,15973
8667,2.4172e-02,15973
8668,2.4147e-02,15973
8669,2.4123e-02,15973
8670,2.4099e-02,15973
8671,2.4075e-02,15973
8672,2.4051e-02,15973
8673,2.4027e-02,15973
8674,2.4003e-02,15973
8675,2.3979e-02,15973
8676,2.3955e-02,15973
8677,2.3931e-02,15973
8678,2.3907e-02,15973
8679,2.3883e-02,15973
